TimeStamp,PresentDOD0,CurrentCapacity,IsCharging,Temperature,Amperage,InstantAmperage,Voltage,StateOfCharge,ChargeAccum,ResScale,RSS,ITMiscStatus,AccumulatedSystemLoad,AccumulatedSystemPowerIn,VirtualTemperature,SystemVoltageIn,SystemCurrentIn,Watts
2026-07-28 10:15:35,3500,90,0,3439,-349,-213,4229,85,-4999,777,91,41993,129142161,180707181,3429,0,0,0
2026-07-28 10:20:35,3677,88,0,3559,-128,-132,4223,84,-4952,787,87,41992,129844708,180707181,3559,0,0,0
2026-07-28 10:25:34,3979,86,0,3789,-558,-389,4174,81,-4873,837,81,41994,131031243,180707181,3769,0,0,0
2026-07-28 10:35:34,4185,85,0,3579,-301,-254,4179,80,-4818,631,85,41993,131847831,180707181,3579,0,0,0
2026-07-28 10:40:34,4258,84,0,3379,-28,-22,4191,80,-4799,631,89,41993,132136887,180707181,3389,0,0,0
2026-07-28 11:20:34,4439,83,0,2969,-56,-45,4179,79,-4751,627,99,41995,132852055,180707181,2969,0,0,0
2026-07-28 11:40:34,4606,82,0,2929,-302,-160,4143,78,-4707,747,102,41993,133505535,180707181,2929,0,0,0
2026-07-28 11:45:35,4746,81,0,3029,-230,-104,4134,77,-4670,904,98,41992,134051128,180707181,3019,0,0,0
2026-07-28 11:50:34,4913,80,0,3139,-147,-324,4115,76,-4626,929,94,41992,134699445,180707181,3139,0,0,0
2026-07-28 11:55:34,5167,77,0,3359,-1569,-1801,3996,74,-4560,1063,83,41992,135663254,180707181,3319,0,0,0
2026-07-28 12:00:34,5476,75,0,3589,-353,-341,4051,71,-4478,910,79,41995,136850886,180707181,3539,0,0,0
2026-07-28 12:05:35,5819,72,0,3659,-396,-390,4025,69,-4388,1059,80,41993,138148795,180707181,3659,0,0,0
2026-07-28 12:15:34,6049,71,0,3269,-235,-219,4045,68,-4327,742,92,41992,139019744,180707181,3269,0,0,0
2026-07-28 12:35:34,6248,70,0,2969,-160,-88,4029,67,-4275,574,104,41993,139777858,180707181,2959,0,0,0
2026-07-28 12:40:34,6369,69,0,3050,-169,-148,4017,66,-4243,798,104,41994,140230802,180707181,3039,0,0,0
2026-07-28 13:00:35,6470,68,0,3069,-36,-27,4025,66,-4216,526,106,41993,140615842,180707181,3069,0,0,0
2026-07-28 13:10:35,6729,67,0,3129,-430,-448,3962,63,-4148,797,112,41993,141589007,180707181,3129,0,0,0
2026-07-28 13:15:34,6879,66,0,3239,-521,-521,3947,62,-4109,851,111,41994,142149252,180707181,3239,0,0,0
2026-07-28 13:20:34,7002,65,0,3279,-191,-146,3960,62,-4076,823,110,41993,142608233,180707181,3279,0,0,0
2026-07-28 13:25:34,7093,64,0,3139,-127,-128,3958,61,-4052,753,110,41995,142948765,180707181,3150,0,0,0
2026-07-28 13:35:34,7347,62,0,3079,-468,-475,3910,59,-3986,892,97,41992,143879313,180707181,3059,0,0,0
2026-07-28 13:40:34,7506,61,0,3169,-162,-133,3926,58,-3944,839,84,41992,144466356,180707181,3169,0,0,0
2026-07-28 13:50:34,7645,60,0,2950,-138,-141,3917,57,-3907,702,86,41994,144980660,180707181,2959,0,0,0
2026-07-28 13:55:34,7750,59,0,3100,-239,-227,3908,57,-3879,831,80,41993,145366536,180707181,3089,0,0,0
2026-07-28 14:00:34,7884,58,0,3289,-1219,-1114,3857,56,-3844,767,75,41993,145858387,180707181,3279,0,0,0
2026-07-28 14:05:34,8022,57,0,3379,-232,-187,3900,55,-3806,755,74,41994,146395679,180707181,3379,0,0,0
2026-07-28 14:10:34,8147,56,0,3450,-331,-304,3886,54,-3772,781,72,41997,146861204,180707181,3450,0,0,0
2026-07-28 14:20:34,8337,55,0,3419,-216,-194,3886,53,-3721,687,73,41998,147572169,180707181,3419,0,0,0
2026-07-28 14:25:34,8431,54,0,3379,-162,-116,3884,52,-3698,629,73,41996,147901169,180707181,3389,0,0,0
2026-07-28 14:35:34,8680,52,0,3479,-155,-283,3859,50,-3634,798,69,41998,148783784,180707181,3479,0,0,0
2026-07-28 14:40:35,8870,51,0,3600,-880,-881,3817,48,-3584,913,68,41997,149467871,180707181,3559,0,0,0
2026-07-28 14:45:34,9126,49,0,3689,-488,-455,3830,47,-3515,1056,67,41999,150413834,180707181,3689,0,0,0
2026-07-28 14:50:35,9262,48,0,3609,-683,-616,3822,46,-3481,784,70,41996,150885548,180707181,3589,0,0,0
2026-07-28 15:00:34,9349,47,0,3119,-34,-64,3851,46,-3444,747,83,41998,151387636,180707181,3119,0,0,0
2026-07-28 15:05:35,9499,46,0,3139,-2132,-2756,3690,44,-3419,843,84,41996,151725871,180707181,3089,0,0,0
2026-07-28 15:10:34,9649,45,0,3019,-263,-200,3821,44,-3378,1020,88,41996,152295112,180707181,3019,0,0,0
2026-07-28 15:30:35,9873,44,0,2929,-298,-108,3812,43,-3322,748,93,41999,153061205,180707181,2929,0,0,0
2026-07-28 15:40:34,9968,43,0,2909,-46,-30,3832,42,-3300,675,95,41997,153361279,180707181,2909,0,0,0
2026-07-28 15:55:34,10146,42,0,2939,-221,-197,3738,40,-3249,798,97,41996,154062426,180707181,2939,0,0,0
2026-07-28 16:05:34,10275,41,0,2989,-272,-238,3801,40,-3215,755,97,41999,154519656,180707181,2979,0,0,0
2026-07-28 16:15:34,10393,40,0,2900,-36,-57,3820,39,-3194,694,102,41998,154807371,180707181,2900,0,0,0
2026-07-28 16:35:34,10491,39,0,2929,-28,-29,3812,38,-3144,766,104,41997,155493435,180707181,2929,0,0,0
2026-07-28 16:45:35,10683,38,0,2950,-28,-29,3813,37,-3124,715,107,41996,155758619,180707181,2939,0,0,0
2026-07-28 17:05:34,10821,37,0,3000,-612,-454,3764,36,-3071,748,109,41997,156472641,180707181,2969,0,0,0
2026-07-28 17:10:34,10922,36,0,2950,-1064,-490,3753,36,-3041,793,112,41999,156879092,180707181,2959,0,0,0
2026-07-28 17:15:34,11062,35,0,3000,-836,-886,3723,34,-3007,806,118,41998,157330596,180707181,2919,0,0,0
2026-07-28 17:25:34,11259,34,0,2889,-298,-344,3774,34,-2958,836,124,41986,158003178,180707181,2889,0,0,0
2026-07-28 17:30:34,11375,33,0,2929,-39,-47,3786,33,-2950,784,123,41986,158109977,180707181,2929,0,0,0
2026-07-28 17:45:34,11716,29,0,3319,-2529,-3184,3552,28,-2835,859,103,41984,159627746,180707181,3239,0,0,0
2026-07-28 17:50:35,12002,27,0,3389,-293,-184,3732,28,-2753,988,97,41987,160699262,180707181,3389,0,0,0
2026-07-28 18:00:34,12418,25,0,3529,-671,-563,3711,25,-2646,930,93,41985,162126835,180707181,3529,0,0,0
2026-07-28 18:10:34,12672,24,0,3409,-319,-233,3723,24,-2585,874,95,41988,162932670,180707181,3409,0,0,0
2026-07-28 18:15:34,12773,23,0,3409,-165,-185,3723,23,-2559,843,94,41990,163291367,180707181,3409,0,0,0
2026-07-28 18:20:34,12864,22,0,3409,-141,-102,3722,22,-2533,745,94,41988,163629425,180707181,3400,0,0,0
2026-07-28 18:30:34,13105,21,0,3159,-30,-23,3733,21,-2497,756,105,41989,164116524,180707181,3159,0,0,0
2026-07-28 18:35:34,13172,20,0,3089,-28,-45,3731,21,-2486,688,109,41991,164259684,180707181,3089,0,0,0
2026-07-28 18:55:34,13201,19,0,3079,-48,-111,3724,20,-2454,670,110,41990,164690605,180707181,3079,0,0,0
2026-07-28 19:00:34,13415,18,0,3419,-1069,-994,3639,17,-2383,1092,98,41989,165610878,180707181,3369,0,0,0
2026-07-28 19:05:34,13676,16,0,3579,-312,-155,3676,16,-2310,1064,95,41988,166565114,180707181,3550,0,0,0
2026-07-28 19:10:34,13913,15,0,3579,-256,-224,3670,15,-2247,889,97,41995,167379709,180707181,3589,0,0,0
2026-07-28 19:15:34,14141,13,0,3539,-231,-190,3656,13,-2184,983,100,41992,168204196,180707181,3550,0,0,0
2026-07-28 19:20:34,14394,12,0,3239,-37,-24,3682,12,-2170,876,115,41995,168383814,180707181,3250,0,0,0
2026-07-28 19:25:34,14424,11,0,3139,-856,-1034,3598,11,-2144,860,122,41994,168714133,180707181,3139,0,0,0
2026-07-28 19:30:35,14500,10,0,3219,-46,-31,3669,12,-2090,957,119,41999,169421551,180707181,3219,0,0,0
2026-07-28 19:40:34,13413,19,1,4239,4072,4076,3992,19,-2388,1000,77,41999,171203231,186791445,3500,8590,2127,20
2026-07-28 19:55:35,13493,18,0,2769,-760,-708,3672,18,-2367,600,130,41997,172170224,187541638,2769,0,0,0
2026-07-28 20:00:34,13588,17,0,2889,-426,-1031,3667,18,-2342,582,125,41996,172503724,187541638,2889,0,0,0
2026-07-28 20:10:35,13759,16,0,2939,-221,-142,3700,17,-2297,602,127,41999,173100917,187541638,2939,0,0,0
2026-07-28 20:20:34,13991,15,0,3119,-260,-149,3676,14,-2236,736,123,41998,173910653,187541638,3089,0,0,0
2026-07-28 20:30:34,12732,23,1,4219,4136,4143,4033,23,-2567,1000,77,41999,175416293,193851523,3419,8597,2180,20
2026-07-28 20:35:35,12317,26,0,3129,-1153,-1154,3728,25,-2677,1000,109,41998,176061304,196121673,3119,0,0,0
2026-07-28 20:45:34,12475,25,0,2469,-30,-21,3784,25,-2635,214,144,41997,176629419,196121673,2479,0,0,0
2026-07-28 21:10:34,12608,24,0,2179,-44,-22,3771,24,-2600,292,179,41999,177102499,196121673,2179,0,0,0
2026-07-28 21:45:34,12812,22,0,2339,-472,-474,3702,22,-2546,662,164,41999,177820978,196121673,2300,0,0,0
2026-07-28 22:10:35,13017,21,0,2519,-63,-152,3740,22,-2492,518,139,41998,178539238,196121673,2519,0,0,0
2026-07-28 22:25:34,13133,20,0,2650,-36,-26,3742,21,-2462,536,133,41998,178951173,196121673,2639,0,0,0
2026-07-28 22:55:34,13299,19,0,2419,-33,-33,3735,20,-2418,656,156,41998,179536666,196121673,2400,0,0,0
2026-07-28 23:05:35,13450,18,0,2629,-45,-32,3729,18,-2378,762,138,41998,180060303,196121673,2629,0,0,0
2026-07-28 23:40:35,13614,17,0,2479,-219,-245,3697,18,-2335,582,154,41996,180636766,196121673,2469,0,0,0
2026-07-28 23:50:34,13732,16,0,2589,-370,-355,3683,17,-2304,649,148,41996,181051720,196121673,2589,0,0,0
2026-07-29 00:25:34,13887,15,0,2169,-26,-20,3709,16,-2263,521,212,41997,181595598,196121673,2169,0,0,0
2026-07-29 00:40:34,14128,14,0,2619,-566,-657,3617,13,-2235,636,165,47134,181956248,196121673,2529,0,0,0
2026-07-29 00:45:34,14282,12,0,2559,-2128,-2196,3435,12,-2195,694,180,47134,182469430,196121673,2450,0,0,0
2026-07-29 00:50:35,14525,10,0,2500,-779,-767,3553,10,-2131,953,184,47134,183291705,196121673,2479,0,0,0
2026-07-29 00:55:34,14791,8,0,2659,-1257,-3050,3397,8,-2061,1072,177,47121,184180066,196121673,2619,0,0,0
2026-07-29 01:25:34,15065,7,0,2559,-97,-110,3660,7,-1990,691,202,47124,185094061,196121673,2550,0,0,0
2026-07-29 01:35:34,14735,10,1,3750,4147,4177,3995,10,-2076,1000,108,47124,185685288,197949361,2929,8571,2181,20
2026-07-29 01:40:34,13551,18,1,4159,4146,4150,4022,18,-2387,1000,82,47124,186633067,203377909,3350,8608,2179,20
2026-07-29 01:45:34,12373,26,1,4109,3647,3752,4030,26,-2697,1000,81,47124,187720310,208950669,3450,8614,2179,20
2026-07-29 01:50:34,11247,33,1,4489,3838,3838,4043,33,-2993,1000,78,47124,189010678,214567287,3829,8621,2178,20
2026-07-29 01:55:34,10036,41,1,4809,3778,3785,4068,41,-3312,1000,55,47125,190038429,220243487,4129,8664,2004,20
2026-07-29 02:00:34,8845,49,1,4859,3660,3679,4107,49,-3625,1000,48,47125,190752482,225570896,4229,8639,2108,20
2026-07-29 02:05:34,7796,56,1,4879,3632,3639,4157,56,-3900,1000,49,47125,191405906,230319324,4259,8680,1946,20
2026-07-29 02:10:34,6675,64,1,4689,2959,2965,4198,63,-4196,1000,77,47125,191928158,235291952,4250,8751,1587,20
2026-07-29 02:15:34,5828,69,1,4479,2635,2642,4243,69,-4418,1000,66,47125,192373049,239128197,4129,8776,1416,20
2026-07-29 02:20:34,4996,75,1,4389,2341,2343,4298,75,-4637,1000,65,47125,192854845,242982639,4100,8796,1305,20
2026-07-29 02:25:35,4404,79,1,4179,1499,1503,4299,79,-4793,1000,68,47125,193407780,245945399,4050,8861,1061,20
2026-07-29 02:30:34,4315,80,0,3950,0,1,4217,79,-4816,1000,73,47125,193836708,246735753,3950,5131,94,15
2026-07-29 03:10:34,4029,82,1,3809,1502,1506,4327,81,-4891,1000,82,47125,195020192,249093789,3669,4746,1505,15
2026-07-29 03:15:34,3899,83,0,3650,0,2,4249,82,-4925,1000,84,47125,195143445,249750995,3650,5137,50,15
2026-07-29 03:35:34,3585,85,1,3809,1500,1505,4367,84,-5008,1000,82,47125,195647399,251546212,3669,4753,1469,15
2026-07-29 03:40:34,3465,86,0,3650,0,2,4283,85,-5040,1000,85,47125,195754034,252157426,3650,5137,49,15
2026-07-29 03:55:34,2959,89,0,3700,0,2,4339,89,-5173,1000,85,47125,196226396,254731604,3689,5109,164,15
2026-07-29 04:10:34,2877,90,1,3739,1429,1431,4404,89,-5194,1000,85,47125,196510584,255348939,3629,4755,1436,15
2026-07-29 04:15:34,2518,92,1,3739,918,921,4418,92,-5289,1000,83,47125,196693853,257040996,3679,4903,928,15
2026-07-29 04:20:35,2269,94,1,3709,660,663,4418,93,-5354,1000,84,47125,196788475,258181122,3669,4971,633,15
2026-07-29 04:25:34,2137,95,0,3619,0,2,4382,94,-5389,1000,85,47125,196880091,258827058,3619,5139,48,15
2026-07-29 11:55:34,2936,94,0,3609,-528,-352,4259,89,-5146,915,89,35877,212160562,270354585,3589,0,0,0
2026-07-29 12:00:35,3113,92,0,3600,-417,-354,4246,87,-5100,898,87,35879,212869759,270354585,3600,0,0,0
2026-07-29 12:05:35,3352,91,0,3669,-341,-319,4230,86,-5037,856,84,35876,213817180,270354585,3669,0,0,0
2026-07-29 12:10:35,3542,89,0,3659,-656,-581,4203,85,-4987,910,85,35879,214570349,270354585,3659,0,0,0
2026-07-29 12:35:35,3853,87,0,3219,-503,-744,4166,83,-4906,910,97,35878,215797926,270354585,3219,0,0,0
2026-07-29 12:40:35,3986,86,0,3159,-159,-175,4194,82,-4871,853,99,35876,216317269,270354585,3169,0,0,0
2026-07-29 12:45:34,4173,85,0,3259,-351,-339,4168,81,-4822,927,95,35876,217043593,270354585,3250,0,0,0
2026-07-29 12:50:34,4336,84,0,3319,-40,-22,4175,80,-4779,947,89,35878,217674258,270354585,3319,0,0,0
2026-07-29 13:00:35,4565,82,0,3369,-1073,-998,4089,78,-4719,878,88,35877,218564988,270354585,3339,0,0,0
2026-07-29 13:05:35,4668,81,0,3279,-435,-490,4122,77,-4693,785,90,35878,218962763,270354585,3289,0,0,0
2026-07-29 13:10:34,4928,79,0,3519,-202,-173,4104,75,-4624,844,83,35879,219960421,270354585,3509,0,0,0
2026-07-29 13:35:34,5527,75,0,3069,-1817,-1941,3935,71,-4468,1289,93,35879,222225987,270354585,3079,0,0,0
2026-07-29 13:45:34,5840,73,0,2859,-165,-170,4037,70,-4386,1269,103,35879,223396684,270354585,2859,0,0,0
2026-07-29 13:50:35,6032,72,0,3000,-440,-416,4012,68,-4335,1292,100,35879,224114797,270354585,2989,0,0,0
2026-07-29 13:55:35,6219,70,0,3139,-196,-136,4017,67,-4286,1033,98,35876,224814045,270354585,3129,0,0,0
2026-07-29 14:05:34,6394,69,0,3139,-1388,-272,3999,66,-4241,805,103,35877,225472340,270354585,3109,0,0,0
2026-07-29 14:10:34,6625,67,0,3089,-196,-143,3979,64,-4180,1035,110,35876,226329624,270354585,3089,0,0,0
2026-07-29 14:20:34,6819,66,0,3159,-193,-188,3969,63,-4129,670,112,35877,227055432,270354585,3169,0,0,0
2026-07-29 14:25:35,6914,65,0,3150,-193,-142,3962,62,-4104,817,114,35877,227410422,270354585,3139,0,0,0
2026-07-29 14:35:34,7145,63,0,3319,-250,-232,3933,60,-4044,743,102,35879,228259897,270354585,3319,0,0,0
2026-07-29 14:50:35,7333,62,0,2959,-36,-22,3950,60,-3995,729,101,35878,228951935,270354585,2959,0,0,0
2026-07-29 15:00:34,7482,61,0,3089,-184,-168,3928,59,-3956,697,88,35878,229501572,270354585,3079,0,0,0
2026-07-29 15:05:34,7596,60,0,3279,-253,-193,3920,58,-3926,783,78,35876,229922048,270354585,3269,0,0,0
2026-07-29 15:10:34,7748,59,0,3400,-202,-183,3911,56,-3886,782,73,35876,230481214,270354585,3389,0,0,0
2026-07-29 15:15:35,7889,58,0,3439,-410,-545,3891,56,-3849,708,71,35878,230998359,270354585,3439,0,0,0
2026-07-29 15:20:35,8048,56,0,3550,-195,-160,3894,54,-3799,825,68,35878,231699724,270354585,3550,0,0,0
2026-07-29 15:25:34,8208,55,0,3550,-371,-328,3879,53,-3752,854,70,35879,232352470,270354585,3550,0,0,0
2026-07-29 15:35:34,8443,53,0,3529,-256,-234,3873,52,-3678,858,68,35881,233374522,270354585,3529,0,0,0
2026-07-29 15:40:34,8945,50,0,3909,-285,-163,3833,47,-3571,1028,61,35880,234834669,270354585,3819,0,0,0
2026-07-29 15:45:34,9165,49,0,3800,-959,-1006,3808,47,-3511,885,64,35886,235657368,270354585,3789,0,0,0
2026-07-29 15:50:35,9388,47,0,3800,-731,-828,3806,45,-3453,898,64,35884,236449303,270354585,3789,0,0,0
2026-07-29 15:55:34,9530,45,0,3709,-176,-152,3831,45,-3404,1074,66,35884,237119885,270354585,3719,0,0,0
2026-07-29 16:00:34,9850,44,0,3750,-413,-400,3802,42,-3328,1084,67,35887,238151324,270354585,3759,0,0,0
2026-07-29 16:05:34,10050,42,0,3700,-439,-158,3810,41,-3285,854,72,35887,238736517,270354585,3669,0,0,0
2026-07-29 16:10:34,10262,41,0,3629,-1222,-351,3793,39,-3224,949,75,35887,239560765,270354585,3650,0,0,0
2026-07-29 16:15:34,10690,37,0,3789,-1478,-1458,3712,36,-3114,1009,79,35887,241021676,270354585,3769,0,0,0
2026-07-29 16:20:34,11083,34,0,3879,-389,-352,3751,34,-3009,1004,82,35872,242437159,270354585,3889,0,0,0
2026-07-29 16:25:34,11390,32,0,3929,-173,-251,3745,31,-2930,874,84,35874,243485023,270354585,3909,0,0,0
2026-07-29 16:35:34,11865,29,0,3829,-358,-366,3724,28,-2806,896,79,35879,245138219,270354585,3789,0,0,0
2026-07-29 16:45:34,12135,27,0,3619,-198,-185,3740,27,-2727,999,85,35877,246188057,270354585,3619,0,0,0
2026-07-29 16:50:35,12338,26,0,3639,-117,-91,3736,25,-2681,880,84,35882,246807724,270354585,3639,0,0,0
2026-07-29 16:55:34,12637,24,0,3779,-570,-1007,3680,23,-2600,915,78,35884,247870294,270354585,3759,0,0,0
2026-07-29 17:00:34,12944,21,0,3889,-1036,-1187,3662,21,-2514,996,72,35887,249003836,270354585,3869,0,0,0
2026-07-29 17:05:34,13100,20,0,3600,-294,-240,3710,21,-2467,983,81,35886,249624427,270354585,3609,0,0,0
2026-07-29 17:10:34,13280,19,0,3419,-213,-193,3711,20,-2446,822,90,35884,249903451,270354585,3419,0,0,0
2026-07-29 17:20:35,13456,18,0,3300,-338,-381,3697,19,-2399,860,96,35884,250535828,270354585,3300,0,0,0
2026-07-29 17:30:35,13624,17,0,3229,-319,-352,3689,17,-2355,824,102,35884,251120099,270354585,3229,0,0,0
2026-07-29 17:40:34,13822,16,0,3279,-281,-300,3681,16,-2296,905,104,35884,251893018,270354585,3279,0,0,0
2026-07-29 17:45:35,13939,15,0,3269,-229,-261,3677,15,-2273,808,106,35887,252200075,270354585,3269,0,0,0
2026-07-29 17:50:35,14079,14,0,3379,-753,-740,3635,14,-2224,959,102,35873,252846922,270354585,3379,0,0,0
2026-07-29 17:55:34,14223,13,0,3359,-287,-164,3668,13,-2197,926,103,35874,253204319,270354585,3359,0,0,0
2026-07-29 18:00:34,14413,12,0,3359,-287,-182,3662,12,-2172,901,103,35874,253531401,270354585,3359,0,0,0
2026-07-29 18:05:35,14574,11,0,3369,-171,-162,3662,11,-2141,786,103,35873,253932533,270354585,3369,0,0,0
2026-07-29 18:10:35,14679,10,0,3389,-337,-267,3650,10,-2107,789,103,35872,254375801,270354585,3379,0,0,0
2026-07-29 18:15:34,14880,9,0,3350,-316,-373,3647,8,-2086,832,110,35875,254660796,270354585,3350,0,0,0
2026-07-29 18:20:34,14932,8,0,3339,-552,-555,3625,7,-2053,901,113,35875,255085045,270354585,3329,0,0,0
2026-07-29 18:25:35,15044,7,0,3419,-410,-395,3625,6,-2005,985,112,35873,255717187,270354585,3409,0,0,0
2026-07-29 18:30:34,15177,6,0,3369,-161,-142,3639,6,-1970,830,124,35874,256165035,270354585,3369,0,0,0
2026-07-29 18:35:34,15311,5,0,3339,-309,-224,3631,5,-1938,852,134,35875,256587746,270354585,3329,0,0,0
2026-07-29 18:50:34,15479,4,0,3329,-349,-342,3599,4,-1866,789,148,35875,257524628,270354585,3329,0,0,0
2026-07-29 19:05:36,15722,3,0,3359,-80,-48,3544,3,-1790,667,205,35872,258496912,270354585,3369,0,0,0
2026-07-29 19:10:34,15046,8,1,4029,3935,3971,3949,8,-1976,1000,94,35872,258983722,273445271,3259,8608,2129,20
2026-07-29 19:15:34,13776,16,1,4300,4005,3961,3995,17,-2308,1000,75,35873,259749806,278998963,3529,8612,2131,20
2026-07-29 19:20:34,12434,25,1,4539,4134,4146,4032,25,-2660,1000,67,35873,260408360,284740617,3739,8624,2129,20
2026-07-29 19:25:41,11163,34,1,4689,4132,4145,4058,34,-2992,1000,71,35873,260925768,290086918,3900,8629,2128,20
2026-07-29 19:30:34,9879,42,1,4819,4086,4031,4090,42,-3328,1000,53,35873,261443883,295553416,4029,8637,2129,20
2026-07-29 19:35:35,9565,45,0,3700,-198,-230,3883,44,-3411,1000,67,35872,261955048,297291941,3719,0,0,0
2026-07-29 20:05:35,9864,44,0,2929,-184,-185,3838,43,-3332,485,90,35873,263037872,297291941,2929,0,0,0
2026-07-29 20:15:34,9970,43,0,2929,-19,-10,3844,42,-3305,505,92,35873,263418559,297291941,2929,0,0,0
2026-07-29 20:20:34,10130,42,0,3100,-688,-802,3782,40,-3263,656,90,35873,263989125,297291941,3079,0,0,0
2026-07-29 20:25:34,10351,40,0,3319,-398,-379,3798,39,-3205,701,86,35873,264778555,297291941,3309,0,0,0
2026-07-29 20:30:34,10502,39,0,3279,-586,-543,3788,38,-3165,657,90,35874,265317401,297291941,3279,0,0,0
2026-07-29 20:35:34,10735,37,0,3439,-718,-1432,3740,36,-3104,706,89,35874,266146149,297291941,3429,0,0,0
2026-07-29 20:40:35,11001,35,0,3559,-751,-764,3750,34,-3035,614,92,35873,267088780,297291941,3500,0,0,0
2026-07-29 20:45:34,11209,34,0,3500,-936,-834,3751,33,-2980,685,96,35874,267823992,297291941,3489,0,0,0
2026-07-29 20:50:34,11423,32,0,3309,-791,-844,3734,31,-2924,620,104,35875,268580170,297291941,3289,0,0,0
2026-07-29 20:55:35,11635,31,0,3250,-385,-422,3754,30,-2869,686,101,35872,269329016,297291941,3250,0,0,0
2026-07-29 21:00:34,11773,30,0,3200,-295,-187,3767,30,-2833,611,101,35873,269819995,297291941,3200,0,0,0
2026-07-29 21:05:35,11900,29,0,3289,-260,-232,3761,29,-2799,619,97,35875,270267509,297291941,3289,0,0,0
2026-07-29 21:15:34,12056,28,0,3109,-214,-200,3755,28,-2759,595,105,35875,270817477,297291941,3100,0,0,0
2026-07-29 21:25:34,12287,27,0,3369,-317,-234,3741,26,-2698,725,94,35872,271632969,297291941,3359,0,0,0
2026-07-29 21:30:34,12342,26,0,3250,-54,-51,3754,26,-2684,654,98,35875,271825875,297291941,3259,0,0,0
2026-07-29 21:55:34,12476,25,0,2989,-404,-420,3724,25,-2649,732,110,35875,272300978,297291941,2979,0,0,0
2026-07-29 22:05:34,12631,24,0,3329,-36,-27,3745,24,-2608,640,93,35874,272841979,297291941,3329,0,0,0
2026-07-29 22:15:35,12726,23,0,3379,-1199,-864,3696,23,-2583,727,91,35875,273175553,297291941,3379,0,0,0
2026-07-29 22:20:34,12876,22,0,3350,-367,-205,3724,22,-2544,731,91,35872,273700004,297291941,3350,0,0,0
2026-07-29 22:30:34,13057,21,0,3329,-112,-108,3726,21,-2496,717,92,35874,274334456,297291941,3319,0,0,0
2026-07-29 22:35:34,13130,20,0,3319,-292,-187,3720,21,-2478,692,93,35874,274587822,297291941,3319,0,0,0
2026-07-29 22:45:34,13322,19,0,3479,-289,-329,3699,19,-2409,805,88,35874,275505007,297291941,3479,0,0,0
2026-07-29 22:50:34,13404,18,0,3500,-179,-191,3705,19,-2374,908,88,35872,275967255,297291941,3500,0,0,0
